 0.480243461395E+000  0.000000000000E+000  0.000000000000E+000  -0.653957274737E-001 -0.643957274737E-001 -0.643957274737E-001  0.135525271561E-018  0.135525271561E-018  0.135525271561E-018
 0.490248533508E+000  0.000000000000E+000  0.000000000000E+000  -0.653976584450E-001 -0.643976584450E-001 -0.643976584450E-001  0.108420217249E-018  0.108420217249E-018  0.108420217249E-018
 0.500253605620E+000  0.000000000000E+000  0.000000000000E+000  -0.653965367162E-001 -0.643965367162E-001 -0.643965367162E-001  0.542101086243E-019  0.542101086243E-019  0.542101086243E-019
 0.510258677732E+000  0.000000000000E+000  0.000000000000E+000  -0.653922391370E-001 -0.643922391370E-001 -0.643922391370E-001 -0.542101086243E-019 -0.542101086243E-019 -0.542101086243E-019
 0.520263749845E+000  0.000000000000E+000  0.000000000000E+000  -0.653846457149E-001 -0.643846457149E-001 -0.643846457149E-001 -0.542101086243E-019 -0.542101086243E-019 -0.542101086243E-019
 0.530268821957E+000  0.000000000000E+000  0.000000000000E+000  -0.653736398207E-001 -0.643736398207E-001 -0.643736398207E-001 -0.433680868994E-018 -0.433680868994E-018 -0.433680868994E-018
 0.540273894070E+000  0.000000000000E+000  0.000000000000E+000  -0.653591083880E-001 -0.643591083880E-001 -0.643591083880E-001  0.542101086243E-019  0.542101086243E-019  0.542101086243E-019
 0.550278966182E+000  0.000000000000E+000  0.000000000000E+000  -0.653409421051E-001 -0.643409421051E-001 -0.643409421051E-001 -0.379470760370E-018 -0.379470760370E-018 -0.379470760370E-018
 0.560284038294E+000  0.000000000000E+000  0.000000000000E+000  -0.653190355989E-001 -0.643190355989E-001 -0.643190355989E-001  0.813151629364E-019  0.813151629364E-019  0.813151629364E-019
 0.570289110407E+000  0.000000000000E+000  0.000000000000E+000  -0.652932876115E-001 -0.642932876115E-001 -0.642932876115E-001 -0.189735380185E-018 -0.189735380185E-018 -0.189735380185E-018
 0.580294182519E+000  0.000000000000E+000  0.000000000000E+000  -0.652636011685E-001 -0.642636011685E-001 -0.642636011685E-001 -0.542101086243E-019 -0.542101086243E-019 -0.542101086243E-019
 0.590299254632E+000  0.000000000000E+000  0.000000000000E+000  -0.652298837377E-001 -0.642298837377E-001 -0.642298837377E-001  0.542101086243E-019  0.542101086243E-019  0.542101086243E-019
 0.600304326744E+000  0.000000000000E+000  0.000000000000E+000  -0.651920473802E-001 -0.641920473802E-001 -0.641920473802E-001  0.257498015965E-018  0.257498015965E-018  0.257498015965E-018
 0.610309398856E+000  0.000000000000E+000  0.000000000000E+000  -0.651500088917E-001 -0.641500088917E-001 -0.641500088917E-001  0.162630325873E-018  0.162630325873E-018  0.162630325873E-018
